x,y,label
0.8022480911954988,0.8636515796378212,2
0.8382595768119833,0.6029841520991985,2
0.8360712623606021,0.9070758116192332,2
0.865359849805733,0.3645447654291844,2
0.9545481469407736,0.918361802574775,2
0.7946006191911649,0.9481944674111146,2
0.8651686353647536,0.6174832987849693,2
0.8355034088835518,0.8217962030915803,2
0.9287002074044431,0.468868104288713,2
0.916946564331905,0.9432638121860536,2
0.7885980025776446,0.8282114038601517,2
0.1430596644323219,0.0710445177419719,-1
0.7425409129316275,0.8541585951698872,2
0.7646464208834769,0.7176504244942243,2
0.7448268970653622,0.8229634160021252,2
0.9188573126800248,0.8236801588137933,2
0.1174316455855411,0.7407416132311435,-1
0.854885743983522,0.8866940095904732,2
0.9262143204665062,0.3201618962059312,2
0.7741931463717956,0.7113328056461079,2
0.8073535131752536,0.6735538037074219,2
0.3109249336747058,0.2387012590428788,-1
0.8121455674742831,0.5997177041028718,2
0.752628200400935,0.8090722551637606,2
0.8347888309062094,0.853466230640837,2
0.8769855483548805,0.4279691304193583,2
0.8929992815300154,0.9606987311973758,2
0.7800793133260605,0.8822736895023797,2
0.9519731909805524,0.9331228194143788,2
0.8187722006514957,0.78073084400386,2
0.0458054851139482,0.2311787259350751,-1
0.8479716299334324,0.9240558601917518,2
0.8187966842088885,0.9153883089287956,2
0.8096065022324362,0.8037488268839103,2
0.8931142387979049,0.9070758116192332,2
0.9443947801774516,0.3052189498306726,2
0.7929874433296009,0.1411725864734087,-1
0.9454342235751676,0.90985623840929,2
0.7674428675634706,0.7470192761938771,2
0.7494896021527887,0.657847490444755,2
0.7987154786225922,0.9177515821624136,2
0.9317496474893954,0.3201153031966351,2
0.9184733914067,0.8872310263649973,2
0.8078840726834736,0.591176653181914,2
0.7623388488341718,0.8577400746632725,2
0.7445192315273709,0.9110079425070536,2
0.8638113485499704,0.5875130295718398,2
0.9221699283622812,0.2110099531717067,2
0.8634160172401512,0.8747134861118782,2
0.8372358423430399,0.8296182766359149,2
0.9013713354222171,0.9477351256233696,2
0.9184546991329516,0.2227242216897645,2
0.8694013462681357,0.4030427447444934,2
0.816796689994421,0.9365134666167968,2
0.7322249833411454,0.7648758178915482,2
0.9187451647885606,0.9252385796960464,2
0.9052403082796326,0.8161909267152055,2
0.8254074330510214,0.6028532514172739,2
0.8227044434265,0.9347471395477136,2
0.9256737570477608,0.8688374678928021,2
0.9255155376833336,0.5271554063791255,2
0.8535745286417019,0.9323616538064494,2
0.7702824023714518,0.9180578107605876,2
0.873220036463463,0.4352231407161937,2
0.8041459399912709,0.800912871043769,2
0.8696457404507815,0.8641708508155772,2
0.8793075109101428,0.4291407791743374,2
0.8187161267057638,0.5537638114504446,2
0.9224991803780866,0.941910167324468,2
0.8989659197220083,0.438811290618968,2
0.9318302064302768,0.8498359257922325,2
0.9273717044770872,0.3838836181054109,2
0.8163064092377633,0.8016296826454208,2
0.841340696426185,0.9023692408756572,2
0.8637739654402302,0.3814315969166668,2
0.905024697984414,0.5408024382223617,2
0.605726840229693,0.957092804631389,-1
0.3904544221290112,0.0174282752303136,-1
0.9425530067651682,0.1934108124979586,2
0.3106891387143728,0.0387753582819233,-1
0.7724103411093096,0.6385020006446154,2
0.7981245448386053,0.6151710854715259,2
0.7675147381411289,0.6228977406513452,2
0.7391765236336736,0.7546993428024639,2
0.885821994758135,0.8131331209585344,2
0.8290693948355311,0.5462945550755166,2
0.8949388137655626,0.5668960390268034,2
0.9344167463955428,0.2238936514130107,2
0.8092283708049993,0.5903911758623189,2
0.7594518407405279,0.852975806875609,2
0.7628549286955245,0.7122648300403763,2
0.8085410843237181,0.7317679021599973,2
0.9045344172277564,0.8597438936035706,2
0.9508588936602024,0.315510819007932,2
0.1102802456215092,0.2373853687871968,-1
0.5024542491036292,0.4525426656393407,-1
0.9447326328533264,0.3332675087156853,2
0.9376717943029448,0.3895421556814391,2
0.792513046908023,0.9274066202987707,2
0.8829737730246873,0.2586436972265851,2
0.9045918958617012,0.2107591892716969,2
0.8034888406478731,0.90846494101726,2
0.8873417135642266,0.9242133759402812,2
0.9875101910345488,0.0322447545490499,-1
0.1686661054278285,0.4228564790876906,-1
0.8347140646867289,0.6302538375030534,2
0.5406971358617257,0.7785250842997397,-1
0.8683489170526751,0.8482403865004734,2
0.929079742082336,0.3539222538666255,2
0.8206959376928732,0.9547938655657718,2
0.849876586997908,0.8719352273158243,2
0.7447838089373746,0.7250575124761232,2
0.7835212767821637,0.5909725466431206,2
0.9163196521263904,0.8429923986424469,2
0.8097272507839699,0.5538792055386197,2
0.7127750334230967,0.9024646570211406,2
0.7936862261127736,0.6253298194019056,2
0.9062769423009236,0.4078868865793832,2
0.7539724999602173,0.859231257330696,2
0.8893502192978534,0.1483267425612947,2
0.8729310631992202,0.5872867105253998,2
0.7897251994503421,0.8303971856215806,2
0.7323946544370091,0.8172627234802669,2
0.7599003489165006,0.0223789328074151,-1
0.6187888907053826,0.0602555854565396,-1
0.872926764306942,0.4166986460575662,2
0.928415534470235,0.2015590903641269,2
0.9208169418775328,0.382268169660944,2
0.938229645307226,0.9371437315428012,2
0.9250756287296736,0.4472303103278376,2
0.7759183838594268,0.8477344539224639,2
0.9474974000040706,0.9200771385136672,2
0.8834396564893492,0.4883400944308509,2
0.9247679631916824,0.2521907418521099,2
0.7659864201127243,0.5827577000439965,2
0.8071336025500004,0.6149780163965719,2
0.8874437698420117,0.5476858524675464,2
0.7302911978187875,0.7567541528729528,2
0.9011455458101664,0.2501714140990304,2
0.8901841425762734,0.5768461972884795,2
0.7622740865252167,0.6927129303465045,2
0.8254994868560376,0.6081411951606832,2
0.7936747298108822,0.5767507789239642,2
0.770326981453049,0.9228176094183412,2
0.8992448876379691,0.3748943316505312,2
0.8707902249090149,0.8844172808134707,2
0.911536286190584,0.4207506068779957,2
0.8866530223947328,0.4586028479590265,2
0.8416411659923195,0.877647026091506,2
0.8913343306149976,0.4126511543670467,2
0.2235251439448854,0.2251052383011188,-1
0.9447916024408805,0.1949641280539038,2
0.8518549947345615,0.9363914354047086,2
0.7131718556865255,0.8065071099563043,2
0.8574363932304139,0.6320357399558696,2
0.8745341488848618,0.450707535272347,2
0.7997046379204638,0.8064671562899531,2
0.8028217373939498,0.9533537428185226,2
0.8910669452663252,0.7990711057718939,2
0.907953389517833,0.3914882442921737,2
0.8957194710369192,0.218894159604563,2
0.7853198758010626,0.766604425859235,2
0.7436710054461473,0.8769169424610597,2
0.9212310502887407,0.2207093297811191,2
0.8660715321412532,0.6237343489001301,2
0.9016603086864602,0.2887381967122501,2
0.7125823697234498,0.8061720339456023,2
0.7629024034189439,0.6096944752121207,2
0.7400032509402368,0.8664053913612735,2
0.0824107728388659,0.478476482844822,-1
0.8410272410423061,0.5943631938455386,2
0.9236924551070418,0.345958140101067,2
0.8653885459900068,0.2599684591711353,2
0.8727168575922144,0.4483930873939484,2
0.9730621589975588,0.9063080088873908,2
0.9441732908954356,0.2016988804871737,2
0.8658170463449286,0.4460386836301671,2
0.7745884762438583,0.8323277321340579,2
0.8958790950895591,0.2115358636924076,2
0.7749307155151646,0.633593491356249,2
0.8366047175106444,0.594527413288933,2
0.8820679791686089,0.3893735003936107,2
0.9304772199455282,0.4711159856531876,2
0.84461873693737,0.5736485503710318,2
0.8935743324166792,0.1639465113673462,2
0.9430619769200612,0.2111253295076279,2
0.8959811528051008,0.4022571986349146,2
0.9468259964201126,0.1636624619913426,2
0.88547694754816,0.2990012184769816,2
0.7814767911892526,0.7589820562947359,2
0.3113303781645533,0.6485697209884695,-1
0.8830025554743581,0.475276670152403,2
0.9440079618245484,0.4074808082103232,2
0.8931027439337698,0.34301792971205,2
0.9318704851818392,0.1061318563789494,2
0.8398381789402323,0.9091505996324134,2
0.8699951756939446,0.4680869940235683,2
0.740185866158903,0.8330378400408445,2
0.8417403280660392,0.569554434604772,2
0.9249031051246862,0.1433760761080663,2
0.7137886331456625,0.8648521090908042,2
0.9463673089273076,0.2760209191938196,2
0.9496281481183536,0.2285802442138952,2
0.8026046347073653,0.8665652082457097,2
0.8691252739939969,0.8557030057514884,2
0.7805293138933993,0.8661257778297041,2
0.7389048379549664,0.7306561517285848,2
0.8868701250813172,0.9293127197386464,2
0.7818865130050291,0.7988048330591028,2
0.8755549877119831,0.4529065912816022,2
0.8736600331202764,0.5970859901624598,2
0.939837028447389,0.8966574420999754,2
0.9246083391390424,0.1486862146068682,2
0.928902918147314,0.9362916167002668,2
0.7275091430825075,0.7292293032291618,2
0.6199534692500638,0.0611321052100728,-1
0.8548713520398082,0.9430551677273664,2
0.0167743064243399,0.2388676797657522,-1
0.9418413229918912,0.8810132950113062,2
0.7899623976611311,0.7022569747346128,2
0.8148629490425182,0.8086573383913085,2
0.8733896644266284,0.448566178526211,2
0.7142990525592232,0.7166806809985597,2
0.9265852544843298,0.4203711413565086,2
0.9304873115592072,0.9535312342907116,2
0.7378653082918535,0.846913423276444,2
0.7565187611739209,0.6807301723029544,2
0.8097632306432541,0.9090796305595312,2
0.8788819047592866,0.3157216314606223,2
0.9016560083564252,0.4000292952131315,2
0.8801816252369717,0.9646131209264917,2
0.597070113403283,0.7036549758215078,-1
0.9248240385751708,0.2996624988095172,2
0.9116512434584734,0.4014583449920335,2
0.8105309869245064,0.6369464172382391,2
0.8590609776907159,0.9034854604369796,2
0.826586404977173,0.7929376843098632,2
0.9157316139842258,0.2209046156687743,2
0.7967975328648589,0.5673021529003711,2
0.7812668830367684,0.7286922864546377,2
0.7429938091407885,0.630770876334886,2
0.8883063893047056,0.2682920294490452,2
0.7775330521123569,0.7849070350968249,2
0.8038266918859912,0.9383708094914368,2
0.8848213391583716,0.3808657327296149,2
0.902944232532219,0.8302951323521839,2
0.8487551828466112,0.845934810310943,2
0.8886687241002164,0.5554813131643083,2
0.934478525359522,0.1846656062195092,2
0.875253027192239,0.5228260333066055,2
0.7935898719777227,0.7680601239902177,2
0.7716640836027177,0.5963781190396599,2
0.7522773619073159,0.6131074014931372,2
0.933913478383384,0.8769435575276643,2
0.8774125577561928,0.4742758779647315,2
0.7891342656663553,0.595468307153038,2
0.819101452667301,0.7704899659567912,2
0.8811449854301482,0.9376407924319424,2
0.6119854335931476,0.0653748894453426,-1
0.0831972213938667,0.8878545875961367,-1
0.919185161445374,0.8420604430381621,2
0.8875142371692142,0.3615490592755589,2
0.8456625669305179,0.8435360503218524,2
0.7827851108892506,0.7358930333327879,2
0.9239009571335568,0.3722337015076076,2
0.8910309668447975,0.312801363509789,2
0.8777317181583191,0.909443553982761,2
0.8946627414914239,0.4171247045883492,2
0.7757919302896459,0.7747638099792267,2
0.8218044422918224,0.648396629856207,2
0.7636255820563558,0.737892383143176,2
0.9446348754678192,0.8543582991497226,2
0.9687287936290911,0.8593732664854757,2
0.8850182586175983,0.2160915203068597,2
0.8356241574350854,0.6357104010297834,2
0.8810112481853571,0.5359294800413883,2
0.92292329269982,0.9070758116192332,2
0.8946699360255242,0.337858687590118,2
0.9377091774126848,0.2099914198253305,2
0.9064077839038926,0.4697867878642032,2
0.8773895665901663,0.518403545224509,2
0.8140103334903497,0.6001393267892208,2
0.8639105983268435,0.377479488086155,2
0.3200244881007035,0.4666224242037175,-1
0.8647430292138975,0.0672832589546812,-1
0.7911126734030087,0.5711898609919304,2
0.8985087217450561,0.2367795509337937,2
0.8700656415833904,0.7775797878766765,-1
0.916759648783204,0.1037996473705606,2
0.7974948246944222,0.8853359643889609,2
0.8009698709302309,0.9367442547931468,2
0.7218659656226757,0.7046779450123182,2
0.7924712757650946,0.0336937822706434,-1
0.9178465669043392,0.3648820405003337,2
0.7957824867591387,0.7038258323888154,2
0.9074199343677908,0.9211821830311828,2
0.9081604005907384,0.3766296100276073,2
0.1122744154839302,0.5366328820342781,-1
0.7239521346553616,0.8445546191727364,2
